OBJECTID,DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,ShapeSTArea,ShapeSTLength
23601,35180777,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320009.01,0009.01,35180035,146743.427305555,1537.91487717945
23602,35180593,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.04,0805.04,35180063,232016.406029445,2341.18820140193
23603,35180594,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.07,0105.07,35180036,136409.905993955,1731.44967589426
23604,35180595,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320101.04,0101.04,35180040,115126.124693085,1629.96937962348
23605,35180562,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.05,0810.05,35182006,209600.119002145,2639.90909398445
23606,35180563,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.05,0810.05,35182006,114303.56194834,1660.34189703046
23607,35180792,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320205.02,0205.02,35180022,364771.33822564,4883.78909916286
23608,35180796,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320004.02,0004.02,35180037,271493.343203845,2717.30106500264
23609,35180797,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320009.02,0009.02,35180030,370565.98556471,3676.57711119481
23610,35180564,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.05,0810.05,35182006,163742.87277497,3167.05146547235
23611,35180565,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.05,0810.05,35182006,36562.16943846,858.002773860395
23612,35180566,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.03,0810.03,35180067,452378.28128119,3985.96103739027
23613,35180567,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.03,0810.03,35180067,163592.52480103,1607.73080533445
23614,35180568,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.02,0810.02,35180067,220827.91392936,2405.83609557735
23615,35180569,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.02,0810.02,35180067,92253.51414555,1756.23984614557
23616,35180570,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.20,0805.20,35180063,98304.767221015,2334.66185384371
23617,35180571,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.20,0805.20,35180063,61304.388891995,963.749253189203
23618,35180573,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.02,0810.02,35180067,184161.08441317,2104.44667222547
23619,35180574,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.01,0810.01,35180067,70882.382378975,1303.09784601817
23620,35180576,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.01,0810.01,35180067,83404.698704715,1200.01044906086
23621,35180896,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,17772.209830915,650.233381961637
23622,35180897,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,11945.699563395,475.326040131951
23623,35180898,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,9733.45149678,423.950473106293
23624,35180899,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,234651.014458435,4598.76621682794
23625,35180900,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,11391.414741505,453.54346997398
23626,35180901,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,14916.494526915,538.059453584568
23627,35180902,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,8940.74438679,392.583877282454
23628,35180903,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,14532.204589335,555.380085555204
23629,35180904,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,6824.24585391,327.995113555326
23630,35180905,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,74185.380543875,2131.79394077534
23631,35180906,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,53288.74738377,914.615395563432
23632,35180907,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,58499.34318211,1015.81466632798
23633,35180908,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,215258.34687119,1940.9384510104
23634,35180909,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,110323.98092674,2121.73391537244
23635,35180910,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,69608.1862123,1784.18006192475
23636,35180911,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,69371.814798905,1140.12336084073
23637,35180912,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,81078.24452428,1189.8891338797
23638,35180913,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.09,0805.09,35180058,226208.138066145,2197.97577718593
23639,35180596,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320101.04,0101.04,35180040,81519.972533575,1316.88792311545
23640,35180597,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320102.01,0102.01,35180048,325786.737464135,2669.81774539142
23641,35180598,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320102.01,0102.01,35180048,90935.74707287,1573.97765454717
23642,35180599,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320102.01,0102.01,35180048,121096.042274465,2485.76349288882
23643,35180600,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320102.01,0102.01,35180048,85978.47480151,1347.40450188703
23644,35180601,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320102.01,0102.01,35180048,208221.90091551,3580.63727109039
23645,35180602,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320102.01,0102.01,35180048,73937.34349205,1223.17194337421
23646,35180702,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.02,0203.02,35180017,142127.049530855,1527.11564852659
23647,35180703,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.02,0203.02,35180017,397647.27253272,3461.43261894795
23648,35180704,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.02,0203.02,35180017,144855.35400046,1503.80164505795
23649,35180884,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350807.00,0807.00,35180013,28756823.4277197,24243.4159386224
23650,35180885,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350807.00,0807.00,35180013,25568441.6823814,25149.9693746765
23651,35180886,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350806.00,0806.00,35180013,14530017.6024113,17912.4085665731
23652,35180889,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.16,0805.16,35180053,799583.978385665,3808.25206181424
23653,35180891,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,258961.155867365,3053.99489339694
23654,35180892,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,477761.62034598,6720.73865393627
23655,35180893,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,18528.886928495,637.957455200951
23656,35180894,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,13491.050753165,527.674007781878
23657,35181112,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320015.04,0015.04,35180020,744400.86801186,4211.31081445062
23658,35181113,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320015.04,0015.04,35180020,170615.10136634,1669.51897843505
23659,35181114,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.07,0008.07,35180021,566070.940829455,3601.39526935156
23660,35181115,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.07,0008.07,35180021,209863.942545325,3091.87304151201
23661,35181116,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.07,0008.07,35180021,105636.162994235,1383.8189626908
23662,35181117,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.07,0008.07,35180021,110918.79992291,1470.7027514447
23663,35181118,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.07,0008.07,35180021,728464.285466615,3712.18701245086
23664,35181119,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.07,0008.07,35180021,1165195.54462884,5138.77817089174
23665,35181120,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.03,0203.03,35180017,331197.638059795,2517.28737891387
23666,35181036,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320201.02,0201.02,35180012,10997328.5696559,14452.3924601399
23667,35181038,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.07,0820.07,35182003,120058.79691827,1597.74343158014
23668,35181039,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.07,0820.07,35182003,109386.402323445,1479.81247010736
23669,35181040,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.07,0820.07,35182003,258261.091039935,2469.92614718022
23670,35181041,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.12,0804.12,35180057,3944500.69237663,10854.8897447887
23671,35181042,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.12,0804.12,35180057,3382708.9547192,11529.4823971601
23672,35181043,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.13,0804.13,35180057,116641.974199665,1415.15988974682
23673,35181044,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.13,0804.13,35180057,1286947.31393747,10185.6816278561
23674,35181045,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.01,0804.01,35180068,151516.90308028,1630.14539277199
23675,35181046,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.01,0804.01,35180068,113488.352061155,2365.60030251918
23676,35181047,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.01,0804.01,35180068,158693.6154821,2456.89632568764
23677,35181048,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.11,0804.11,35180069,154488.14856708,3223.65192933713
23678,35181049,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.11,0804.11,35180069,93190.883546625,1365.48669278541
23679,35181050,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.11,0804.11,35180069,233597.14662011,1984.16578879589
23680,35181051,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.01,0810.01,35180067,38701.35120716,839.824479931754
23681,35181052,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.01,0810.01,35180067,189939.1297535,2099.69592975213
23682,35181053,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.01,0810.01,35180067,82500.41513174,1399.71783022443
23683,35181055,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350810.01,0810.01,35180067,141724.643822445,2539.2787527063
23684,35181238,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,30804871.0646936,30969.0807042432
23685,35181077,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.14,0805.14,35180042,267677.857287195,2369.37595407011
23686,35181078,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.14,0805.14,35180042,693580.37340787,3676.94248637822
23687,35181079,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.14,0805.14,35180042,386219.53480014,2757.88776650507
23688,35181080,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.15,0805.15,35180052,1562863.36916822,5177.42681013682
23689,35181081,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.04,0805.04,35180063,756152.90324902,4635.32874197469
23690,35181082,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.04,0805.04,35180063,220338.440528605,2220.65391953254
23691,35181083,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.04,0805.04,35180063,377757.784946395,3673.21486628359
23692,35181084,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.04,0805.04,35180063,2825078.82747301,9167.43247550315
23693,35181085,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.04,0805.04,35180063,225646.34623816,2250.49808274612
23694,35181089,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.17,0105.17,35180011,8219060.75463393,14422.0472137281
23695,35181091,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,160460.502823255,1899.55833532719
23696,35181092,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,117227.38768549,1613.90025705212
23697,35181093,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,161707.81930296,1624.35762487785
23698,35181035,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320201.01,0201.01,35180012,252471.43360384,2954.16631179511
23699,35181094,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,293571.256377915,2508.15621383037
23700,35181109,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.06,0008.06,35180028,194627.027055295,2018.71003166722
23701,35181110,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.06,0008.06,35180028,319058.231833325,2971.86568706356
23702,35181111,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320015.04,0015.04,35180020,4252499.95972432,9821.34998102321
23703,35181095,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,6097287.92188885,12004.7859927663
23704,35181097,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,3679424.00672144,7789.58570558413
23705,35181099,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,1297105.94681321,4984.85107136715
23706,35181100,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,86450.508113865,1351.81308347882
23707,35181101,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,308725.98324573,2702.25425655646
23708,35181102,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,2373064.51484358,6422.86932065292
23709,35181103,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320100.03,0100.03,35180041,2854866.93484519,7992.21504558502
23710,35181104,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320100.03,0100.03,35180041,135254.2337752,2060.3619944714
23711,35181105,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320100.03,0100.03,35180041,159684.158901955,2016.54653769631
23712,35181106,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320100.03,0100.03,35180041,454820.108161245,3181.83783238376
23713,35181107,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.06,0008.06,35180028,892470.67144042,6305.19811493372
23714,35181108,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.06,0008.06,35180028,119297.11638902,1724.50906282513
23715,35181232,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.20,0805.20,35180063,89325.84671511,1767.22443907731
23716,35181233,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.20,0805.20,35180063,158366.907674675,2586.76567967761
23717,35181234,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180002,25645682.7841811,21517.0452826849
23718,35181235,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180002,8550822.149473,16678.4015860859
23719,35181236,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180002,33639970.3379427,30205.7100368749
23720,35181237,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,11642060.1648546,19580.3911516198
23721,35181189,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35182000,4913234.93390804,10241.8371605325
23722,35181190,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180004,2005131.26848213,6542.41020048341
23723,35181191,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35182000,892926.56268787,5557.38171054612
23724,35181192,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180004,33812287.5402497,29496.7503606057
23725,35181193,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.17,0202.17,35180015,1249596.9991293,4721.01973185044
23726,35181194,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.17,0202.17,35180015,433712.85867276,2824.8405496857
23727,35181195,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,1667979.17302962,5679.38211730869
23728,35181196,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.04,0016.04,35180010,13678245.6367332,19620.6579164667
23729,35181204,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,101952.51104335,1450.06779638876
23730,35181205,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.04,0016.04,35180010,1114197.04364499,5264.2764829458
23731,35181206,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.04,0016.04,35180010,200021.596652315,2186.22205350552
23732,35181207,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.04,0016.04,35180010,1950610.33637149,8330.59472662298
23733,35181208,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.04,0016.04,35180010,138290.85742734,2167.65311257001
23734,35181209,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.14,0105.14,35180011,315469.525778345,2388.14077125894
23735,35181121,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.03,0203.03,35180017,391337.868378925,2962.21054991681
23736,35181056,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.05,0803.05,35180075,154268.78240638,2249.97593761722
23737,35181057,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.05,0803.05,35180075,197787.763847645,2098.96623653734
23738,35181058,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.05,0803.05,35180075,425989.978678425,2822.06274222769
23739,35181063,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.05,0803.05,35180075,817587.79683531,3939.37250797814
23740,35181064,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350803.05,0803.05,35180075,140910.784036895,1491.89772687918
